<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GOOG.US,5,20200824,215500,1589.39,1590.22,1585.28,1588.2,111941,0
GOOG.US,5,20200825,153000,1582.07,1592.01,1582.07,1590.31,47966,0
GOOG.US,5,20200825,153500,1591.02,1594.65,1589.11,1590.21,10100,0
GOOG.US,5,20200825,154000,1590.24,1593.26,1588.06,1591.15,10763,0
GOOG.US,5,20200825,154500,1592.88,1596.45,1590.68,1595.51,14641,0
GOOG.US,5,20200825,155000,1595.39,1596.28,1588.49,1589.14,12850,0
GOOG.US,5,20200825,155500,1589.03,1597.68,1588.08,1597,16782,0
GOOG.US,5,20200825,160000,1598.83,1598.83,1592.63,1592.65,6301,0
GOOG.US,5,20200825,160500,1593.27,1594.1,1590.58,1592.27,8108,0
GOOG.US,5,20200825,161000,1592.06,1597.68,1591.89,1597.57,7280,0
GOOG.US,5,20200825,161500,1597.64,1601.52,1597.34,1600.25,16117,0
GOOG.US,5,20200825,162000,1601.23,1602.58,1599.54,1599.58,6300,0
GOOG.US,5,20200825,162500,1599.45,1599.95,1596.23,1598,10273,0
GOOG.US,5,20200825,163000,1596.81,1603,1596.81,1602.98,5257,0
GOOG.US,5,20200825,163500,1602.55,1603.42,1601.28,1602.04,10460,0
GOOG.US,5,20200825,164000,1602.99,1602.99,1600.01,1600.12,3380,0
GOOG.US,5,20200825,164500,1599.58,1600.54,1597.36,1598.63,5981,0
GOOG.US,5,20200825,165000,1598.56,1601.83,1598.56,1601.83,5800,0
GOOG.US,5,20200825,165500,1600.93,1603.94,1600.7,1603.94,3662,0
GOOG.US,5,20200825,170000,1603.4,1606.08,1603.4,1603.51,4906,0
GOOG.US,5,20200825,170500,1603.77,1603.77,1602.08,1602.43,5932,0
GOOG.US,5,20200825,171000,1602.07,1608.19,1602.07,1608.19,8643,0
GOOG.US,5,20200825,171500,1608.33,1611.62,1608.05,1610.12,6953,0
GOOG.US,5,20200825,172000,1609.88,1609.96,1606.68,1609.5,4900,0
GOOG.US,5,20200825,172500,1609.45,1610,1608.01,1608.38,14572,0
GOOG.US,5,20200825,173000,1608.89,1608.96,1603.97,1607.37,5570,0
GOOG.US,5,20200825,173500,1606.81,1608.76,1606.16,1606.16,5120,0
GOOG.US,5,20200825,174000,1606.03,1607.22,1603.3,1603.65,5422,0
GOOG.US,5,20200825,174500,1603.1,1606.05,1601.8,1606.05,5400,0
GOOG.US,5,20200825,175000,1606.01,1607.08,1603.75,1605,3450,0
GOOG.US,5,20200825,175500,1606.5,1607.47,1606.05,1606.85,3017,0
GOOG.US,5,20200825,180000,1607.45,1608.13,1606.46,1606.67,2449,0
GOOG.US,5,20200825,180500,1606.71,1606.71,1605.19,1605.29,6900,0
GOOG.US,5,20200825,181000,1605.49,1605.58,1599.94,1600.3,6965,0
GOOG.US,5,20200825,181500,1600.86,1602.24,1600,1601.62,6115,0
GOOG.US,5,20200825,182000,1601.56,1604.36,1601.51,1603.28,5534,0
GOOG.US,5,20200825,182500,1603.91,1605.53,1603.91,1605.02,4712,0
GOOG.US,5,20200825,183000,1604.96,1605.34,1603.3,1605.09,2408,0
GOOG.US,5,20200825,183500,1605.13,1605.35,1604.47,1604.64,3822,0
GOOG.US,5,20200825,184000,1605.04,1605.69,1601.92,1602.55,5045,0
GOOG.US,5,20200825,184500,1603.31,1603.31,1601.32,1601.52,4001,0
GOOG.US,5,20200825,185000,1601.37,1601.44,1600.4,1601.22,3700,0
GOOG.US,5,20200825,185500,1601.49,1602,1600.98,1601.22,3549,0
GOOG.US,5,20200825,190000,1601,1602.3,1600.53,1601.47,3322,0
GOOG.US,5,20200825,190500,1600.96,1601.18,1599.01,1600.6,3617,0
GOOG.US,5,20200825,191000,1602.03,1603.46,1600.55,1601.12,4640,0
GOOG.US,5,20200825,191500,1601.34,1601.48,1599.99,1601.48,4200,0
GOOG.US,5,20200825,192000,1600.65,1601.48,1600.17,1600.77,2200,0
GOOG.US,5,20200825,192500,1601.55,1602.99,1601.45,1602.65,3644,0
GOOG.US,5,20200825,193000,1603,1603.2,1600.57,1601.78,5198,0
GOOG.US,5,20200825,193500,1601.78,1602.04,1600.73,1600.73,3200,0
GOOG.US,5,20200825,194000,1601.13,1602.4,1600.52,1601.16,4269,0
GOOG.US,5,20200825,194500,1601.3,1603.03,1601.3,1602.16,3499,0
GOOG.US,5,20200825,195000,1602.5,1602.99,1601.47,1602.95,4936,0
GOOG.US,5,20200825,195500,1602.97,1603.31,1601.87,1602.85,4839,0
GOOG.US,5,20200825,200000,1602.72,1604.51,1602.2,1604.51,3632,0
GOOG.US,5,20200825,200500,1604.63,1604.73,1603.87,1604.23,4799,0
GOOG.US,5,20200825,201000,1604.87,1607.48,1604.85,1607.48,6108,0
GOOG.US,5,20200825,201500,1607.19,1608,1604.85,1607.48,4941,0
GOOG.US,5,20200825,202000,1606.97,1607.64,1606.75,1607.51,3379,0
GOOG.US,5,20200825,202500,1607.59,1609.39,1607.5,1609.39,5833,0
GOOG.US,5,20200825,203000,1609.74,1610,1608.11,1608.46,6831,0
GOOG.US,5,20200825,203500,1608.58,1608.6,1607.75,1608.05,5639,0
GOOG.US,5,20200825,204000,1607.95,1609.6,1607.79,1607.82,9368,0
GOOG.US,5,20200825,204500,1608.49,1609,1608,1608.39,3514,0
GOOG.US,5,20200825,205000,1608.55,1609.35,1608.52,1609.35,2719,0
GOOG.US,5,20200825,205500,1608.71,1609.55,1608.61,1609.55,2470,0
GOOG.US,5,20200825,210000,1609.69,1609.69,1608.01,1608.01,2377,0
GOOG.US,5,20200825,210500,1607.95,1609.21,1607.42,1609.01,1609,0
GOOG.US,5,20200825,211000,1609.39,1609.83,1609.12,1609.71,3420,0
GOOG.US,5,20200825,211500,1609.78,1609.98,1608.81,1609.24,3439,0
GOOG.US,5,20200825,212000,1609.04,1609.08,1607.05,1607.16,5110,0
GOOG.US,5,20200825,212500,1607.98,1608.69,1606.87,1607.5,197127,0
GOOG.US,5,20200825,213000,1607.93,1609.57,1607.93,1608.15,15070,0
GOOG.US,5,20200825,213500,1608.37,1609.18,1607.5,1607.95,191600,0
GOOG.US,5,20200825,214000,1607.9,1607.99,1606.13,1606.13,5983,0
GOOG.US,5,20200825,214500,1606.55,1608.99,1606.15,1607.26,9387,0
GOOG.US,5,20200825,215000,1607.43,1609.17,1606.93,1609.17,12823,0
GOOG.US,5,20200825,215500,1608.96,1609.57,1607.02,1608.22,118091,0
GOOG.US,5,20200826,153000,1608,1614.77,1607.57,1614.58,48482,0
GOOG.US,5,20200826,153500,1614.94,1616.8,1611.43,1612.66,23123,0
GOOG.US,5,20200826,154000,1612.84,1615.41,1610.86,1610.86,10848,0
GOOG.US,5,20200826,154500,1610.86,1612.15,1608.73,1608.73,14304,0
GOOG.US,5,20200826,155000,1607.68,1607.68,1603.6,1604.61,17538,0
GOOG.US,5,20200826,155500,1605.37,1608.72,1605.37,1607.92,16696,0
GOOG.US,5,20200826,160000,1607.76,1610.6,1606.73,1607.72,17276,0
GOOG.US,5,20200826,160500,1607.8,1610.96,1607.8,1609.49,19375,0
GOOG.US,5,20200826,161000,1609.55,1609.91,1608,1608.03,9390,0
GOOG.US,5,20200826,161500,1608.35,1609.99,1608.01,1609.85,8166,0
GOOG.US,5,20200826,162000,1609.21,1610.44,1608.6,1609.93,12690,0
GOOG.US,5,20200826,162500,1609.93,1610.88,1607.64,1608.32,12921,0
GOOG.US,5,20200826,163000,1608.55,1610.58,1608.55,1610.11,10818,0
GOOG.US,5,20200826,163500,1610.1,1611.5,1609.1,1610.82,11476,0
GOOG.US,5,20200826,164000,1610.72,1611.71,1610.72,1611.35,8909,0
GOOG.US,5,20200826,164500,1611.25,1611.82,1608.51,1611.68,12510,0
GOOG.US,5,20200826,165000,1611.68,1613.06,1611.38,1611.55,14757,0
GOOG.US,5,20200826,165500,1611.58,1617.11,1611.56,1616.7,13557,0
GOOG.US,5,20200826,170000,1617.02,1621.97,1616.31,1619.78,17885,0
GOOG.US,5,20200826,170500,1620.29,1620.29,1617.49,1618.15,16186,0
GOOG.US,5,20200826,171000,1618,1619.43,1617.61,1619.02,18293,0
GOOG.US,5,20200826,171500,1619.8,1619.8,1617.94,1619.25,11734,0
GOOG.US,5,20200826,172000,1619.29,1620.8,1618.68,1619.9,17716,0
GOOG.US,5,20200826,172500,1619.99,1620.48,1617.65,1620.04,20814,0
GOOG.US,5,20200826,173000,1620.39,1621.6,1619.55,1621.34,10200,0
GOOG.US,5,20200826,173500,1621.2,1623.46,1620.8,1623.06,10236,0
GOOG.US,5,20200826,174000,1623.43,1626.56,1623.43,1625.3,23737,0
GOOG.US,5,20200826,174500,1625.49,1625.77,1623.8,1624.53,9701,0
GOOG.US,5,20200826,175000,1624.91,1627.18,1624.91,1627.18,12969,0
GOOG.US,5,20200826,175500,1627.65,1631.64,1627.65,1629.95,19773,0
GOOG.US,5,20200826,180000,1630.63,1630.89,1627.91,1630.89,23708,0
GOOG.US,5,20200826,180500,1629.99,1638.38,1629.98,1637.02,18442,0
GOOG.US,5,20200826,181000,1637.08,1640.75,1637.08,1640.5,12403,0
GOOG.US,5,20200826,181500,1640.81,1645.22,1640.22,1643.42,17682,0
GOOG.US,5,20200826,182000,1643.72,1644.27,1641.48,1642.33,23225,0
GOOG.US,5,20200826,182500,1641.81,1646.81,1641.41,1644.48,14679,0
GOOG.US,5,20200826,183000,1644.95,1646.83,1644.63,1646.06,11355,0
GOOG.US,5,20200826,183500,1646.04,1646.33,1641.6,1643.42,17059,0
GOOG.US,5,20200826,184000,1643.23,1643.84,1633.29,1635.03,18427,0
GOOG.US,5,20200826,184500,1635.67,1637.85,1635,1636.65,27777,0
GOOG.US,5,20200826,185000,1636.88,1638.73,1636.88,1638.25,12926,0
GOOG.US,5,20200826,185500,1638.25,1638.83,1635.4,1635.8,14470,0
GOOG.US,5,20200826,190000,1636.04,1640,1636.04,1638.66,8975,0
GOOG.US,5,20200826,190500,1638.97,1640.56,1638.9,1639.54,29055,0
GOOG.US,5,20200826,191000,1640.25,1641.16,1639.25,1640.48,13672,0
GOOG.US,5,20200826,191500,1640.59,1641.33,1639.46,1640.71,9920,0
GOOG.US,5,20200826,192000,1640.74,1641.4,1639.71,1641.32,12800,0
GOOG.US,5,20200826,192500,1641.1,1641.23,1639.33,1641.2,11833,0
GOOG.US,5,20200826,193000,1641.19,1642.03,1639.83,1642.03,9890,0
GOOG.US,5,20200826,193500,1642.03,1645.5,1641.84,1645.07,10523,0
GOOG.US,5,20200826,194000,1644.84,1646,1644.26,1644.71,12959,0
GOOG.US,5,20200826,194500,1644.54,1646,1642.19,1645.39,13386,0
GOOG.US,5,20200826,195000,1645.39,1646.09,1643.57,1645.96,13381,0
GOOG.US,5,20200826,195500,1645.59,1648.15,1645.31,1648.14,13947,0
GOOG.US,5,20200826,200000,1648.2,1649.77,1647.41,1649.26,14560,0
GOOG.US,5,20200826,200500,1649.25,1651.64,1648.73,1650.35,18687,0
GOOG.US,5,20200826,201000,1650.11,1651.19,1648.68,1651.19,13229,0
GOOG.US,5,20200826,201500,1650.79,1652.76,1650.79,1652.44,10818,0
GOOG.US,5,20200826,202000,1652.7,1658.73,1652.05,1657.48,30055,0
GOOG.US,5,20200826,202500,1657.01,1659,1653.94,1658.11,19573,0
GOOG.US,5,20200826,203000,1659.1,1659.22,1649.59,1650.49,18746,0
GOOG.US,5,20200826,203500,1650.31,1650.31,1644.79,1648.48,17812,0
GOOG.US,5,20200826,204000,1648.5,1649.59,1643.5,1643.78,18832,0
GOOG.US,5,20200826,204500,1644.68,1647.37,1644.25,1646.97,15875,0
GOOG.US,5,20200826,205000,1647.1,1647.1,1640.98,1641.35,16480,0
GOOG.US,5,20200826,205500,1640.01,1640.49,1636.19,1639.94,18641,0
GOOG.US,5,20200826,210000,1639.51,1641.98,1638.92,1639.21,17651,0
GOOG.US,5,20200826,210500,1639.69,1647.64,1639.69,1646.8,14473,0
GOOG.US,5,20200826,211000,1645.95,1648.96,1644.93,1648.92,16826,0
GOOG.US,5,20200826,211500,1649.05,1649.55,1643.47,1643.82,22094,0
GOOG.US,5,20200826,212000,1643.83,1648.8,1641.66,1648.43,13372,0
GOOG.US,5,20200826,212500,1648.54,1651.62,1648.26,1651.19,21270,0
GOOG.US,5,20200826,213000,1650.42,1651.29,1646.73,1647.38,23611,0
GOOG.US,5,20200826,213500,1648.18,1650.85,1647.53,1647.71,22403,0
GOOG.US,5,20200826,214000,1647.49,1650.58,1646.57,1647.49,32783,0
GOOG.US,5,20200826,214500,1647.29,1651.66,1646.9,1651.66,29206,0
GOOG.US,5,20200826,215000,1651.81,1656.09,1647.59,1649.49,59532,0
GOOG.US,5,20200826,215500,1649.05,1655,1649.05,1652.38,219915,0
GOOG.US,5,20200827,153000,1653.68,1655,1648.38,1649.39,41068,0
GOOG.US,5,20200827,153500,1648.97,1648.97,1633.6,1633.6,13066,0
GOOG.US,5,20200827,154000,1634.43,1644.64,1634.43,1642.58,8686,0
GOOG.US,5,20200827,154500,1643.17,1643.17,1635,1636.01,8167,0
GOOG.US,5,20200827,155000,1635.76,1641.74,1633.6,1641.02,9123,0
GOOG.US,5,20200827,155500,1640.01,1643.41,1636.56,1637.2,9322,0
GOOG.US,5,20200827,160000,1639.08,1639.08,1634,1635,7951,0
GOOG.US,5,20200827,160500,1634,1636.23,1630,1634.66,9995,0
GOOG.US,5,20200827,161000,1634.19,1634.29,1627.28,1633.07,10280,0
GOOG.US,5,20200827,161500,1631.15,1641.87,1631.15,1641.46,6821,0
GOOG.US,5,20200827,162000,1640.72,1642.51,1639.7,1639.72,7025,0
GOOG.US,5,20200827,162500,1639.5,1644.99,1638.63,1644.99,6013,0
GOOG.US,5,20200827,163000,1644.36,1644.36,1640.71,1643,4676,0
GOOG.US,5,20200827,163500,1644.31,1644.31,1640.27,1643.33,7789,0
GOOG.US,5,20200827,164000,1644.09,1644.11,1639.78,1641.04,6114,0
GOOG.US,5,20200827,164500,1641.33,1641.33,1637.5,1638.33,5305,0
GOOG.US,5,20200827,165000,1638.28,1643.34,1638.28,1642.92,4913,0
GOOG.US,5,20200827,165500,1643.81,1645.91,1642.86,1642.86,5893,0
GOOG.US,5,20200827,170000,1642.61,1647.24,1642.08,1646.81,5500,0
GOOG.US,5,20200827,170500,1646.9,1647.96,1645.8,1647.92,6950,0
GOOG.US,5,20200827,171000,1647.26,1650.87,1647.26,1650.21,10223,0
GOOG.US,5,20200827,171500,1650.04,1650.24,1644,1644.01,7231,0
GOOG.US,5,20200827,172000,1644.05,1645.65,1643.07,1644.42,6040,0
GOOG.US,5,20200827,172500,1644.02,1646.35,1643.09,1645.87,2700,0
GOOG.US,5,20200827,173000,1645.61,1647.43,1643.26,1647.43,3444,0
GOOG.US,5,20200827,173500,1646.96,1649.25,1646.96,1648.95,3939,0
GOOG.US,5,20200827,174000,1649.33,1651.91,1648.88,1651.91,4281,0
GOOG.US,5,20200827,174500,1652,1653.52,1651.82,1652.23,7800,0
GOOG.US,5,20200827,175000,1653.11,1654,1651.97,1654,5837,0
GOOG.US,5,20200827,175500,1654.36,1654.36,1648.15,1648.32,6180,0
GOOG.US,5,20200827,180000,1647.32,1647.99,1642.59,1647.99,10320,0
GOOG.US,5,20200827,180500,1647.61,1649.67,1647.49,1647.64,7198,0
GOOG.US,5,20200827,181000,1647.75,1647.97,1643.7,1643.7,4336,0
GOOG.US,5,20200827,181500,1644.38,1645.33,1641.87,1642.37,8400,0
GOOG.US,5,20200827,182000,1642.33,1643.98,1639.01,1643.98,13604,0
GOOG.US,5,20200827,182500,1643.55,1644.01,1639.01,1639.01,7050,0
GOOG.US,5,20200827,183000,1640.2,1641.69,1637.71,1638.77,7746,0
GOOG.US,5,20200827,183500,1638.88,1639.24,1635.8,1636.83,5353,0
GOOG.US,5,20200827,184000,1637.6,1639.62,1635.72,1636.57,7000,0
GOOG.US,5,20200827,184500,1636.1,1638.81,1631.53,1634.42,9398,0
GOOG.US,5,20200827,185000,1634.17,1634.18,1626.34,1629.89,6714,0
GOOG.US,5,20200827,185500,1630.97,1631.62,1626.27,1627.65,6780,0
GOOG.US,5,20200827,190000,1627.17,1629.65,1625.75,1629.46,8016,0
GOOG.US,5,20200827,190500,1629.61,1632.39,1626.43,1632.16,7310,0
GOOG.US,5,20200827,191000,1631.01,1633.29,1630.26,1633.11,5280,0
GOOG.US,5,20200827,191500,1633.17,1633.17,1626.43,1627.71,9042,0
GOOG.US,5,20200827,192000,1628.46,1631.87,1628.33,1629.27,5155,0
GOOG.US,5,20200827,192500,1628.8,1632.48,1628.8,1632.48,5433,0
GOOG.US,5,20200827,193000,1632.45,1632.45,1628.7,1629,6455,0
GOOG.US,5,20200827,193500,1629.4,1629.65,1626.43,1629.22,7920,0
GOOG.US,5,20200827,194000,1628.76,1631.06,1627.8,1628.55,4215,0
GOOG.US,5,20200827,194500,1627.61,1629.76,1627.48,1629.21,2200,0
GOOG.US,5,20200827,195000,1629.3,1629.57,1626,1628.23,5001,0
GOOG.US,5,20200827,195500,1628.72,1633.26,1628.03,1633.26,9744,0
GOOG.US,5,20200827,200000,1632.12,1635.95,1632.12,1635.23,7440,0
GOOG.US,5,20200827,200500,1635.29,1635.72,1634.59,1635.36,6652,0
GOOG.US,5,20200827,201000,1635.83,1638.04,1634.65,1638.01,8545,0
GOOG.US,5,20200827,201500,1637.5,1639.43,1637.28,1639.22,8017,0
GOOG.US,5,20200827,202000,1639.15,1639.15,1637.09,1637.66,5900,0
GOOG.US,5,20200827,202500,1637.53,1641.6,1637.53,1641.6,6596,0
GOOG.US,5,20200827,203000,1640.44,1640.76,1638.15,1638.15,5590,0
GOOG.US,5,20200827,203500,1638.45,1639.71,1638.1,1639.07,8480,0
GOOG.US,5,20200827,204000,1639.25,1640.43,1639.25,1640.23,4055,0
GOOG.US,5,20200827,204500,1639.92,1640.01,1636.09,1636.09,3541,0
GOOG.US,5,20200827,205000,1636.66,1637.6,1634.74,1635.35,7408,0
GOOG.US,5,20200827,205500,1634.94,1637.48,1634.3,1636.81,9795,0
GOOG.US,5,20200827,210000,1637.35,1638.89,1636.66,1636.67,3915,0
GOOG.US,5,20200827,210500,1636.21,1636.21,1634,1634.73,5439,0
GOOG.US,5,20200827,211000,1634.86,1636.06,1633.95,1634.72,6670,0
GOOG.US,5,20200827,211500,1633.97,1636.75,1633.91,1636.74,6100,0
GOOG.US,5,20200827,212000,1636.72,1640.23,1636.68,1639.58,12460,0
GOOG.US,5,20200827,212500,1639.68,1640,1637.47,1639.63,10145,0
GOOG.US,5,20200827,213000,1639.79,1640.99,1638.94,1640.85,7558,0
GOOG.US,5,20200827,213500,1640.66,1642.34,1638.65,1638.65,8604,0
GOOG.US,5,20200827,214000,1638.13,1642,1637,1640.03,16040,0
GOOG.US,5,20200827,214500,1639.94,1642.39,1639.52,1641.93,19410,0
GOOG.US,5,20200827,215000,1640.27,1641.58,1635.45,1635.48,21755,0
GOOG.US,5,20200827,215500,1635.41,1637.5,1632.72,1635.31,41341,0
GOOG.US,5,20200828,153000,1633.49,1638.5,1630.75,1633.93,35968,0
GOOG.US,5,20200828,153500,1632.87,1636.89,1632.87,1632.87,10464,0
GOOG.US,5,20200828,154000,1632.87,1637.17,1632,1636.64,6650,0
GOOG.US,5,20200828,154500,1636.97,1637.92,1634.39,1635.57,7278,0
GOOG.US,5,20200828,155000,1634.82,1638.46,1633.47,1638.18,10765,0
GOOG.US,5,20200828,155500,1637.63,1638,1636.21,1638,4679,0
GOOG.US,5,20200828,160000,1638.38,1642.45,1638.38,1638.93,9475,0
GOOG.US,5,20200828,160500,1638.87,1641.66,1638,1639.74,9657,0
GOOG.US,5,20200828,161000,1639.72,1641.16,1639.35,1639.71,4620,0
GOOG.US,5,20200828,161500,1640.5,1642.3,1639.43,1641.74,8458,0
GOOG.US,5,20200828,162000,1641.27,1643.3,1641.27,1642.86,6884,0
GOOG.US,5,20200828,162500,1643.81,1644.57,1642.67,1644.15,5077,0
GOOG.US,5,20200828,163000,1643.86,1644.2,1638.69,1638.78,7938,0
GOOG.US,5,20200828,163500,1638.04,1641.13,1636.52,1639.59,8698,0
GOOG.US,5,20200828,164000,1639.59,1642.47,1639.59,1641.8,3335,0
GOOG.US,5,20200828,164500,1642.32,1642.5,1637.04,1638.41,5891,0
GOOG.US,5,20200828,165000,1638.72,1639.68,1635.84,1639.27,6132,0
GOOG.US,5,20200828,165500,1639.7,1639.82,1636.46,1638.02,4399,0
GOOG.US,5,20200828,170000,1637.73,1640.03,1636.86,1637.87,4252,0
GOOG.US,5,20200828,170500,1638.43,1642.02,1638.1,1641.05,3368,0
GOOG.US,5,20200828,171000,1641.28,1642.58,1640.22,1640.51,4710,0
GOOG.US,5,20200828,171500,1640.51,1642.2,1640.15,1642.2,3133,0
GOOG.US,5,20200828,172000,1642.9,1644.87,1642.12,1643.16,4762,0
GOOG.US,5,20200828,172500,1643.05,1644.44,1642.25,1642.44,4819,0
GOOG.US,5,20200828,173000,1642.45,1644.4,1642.45,1643.37,7952,0
GOOG.US,5,20200828,173500,1643.74,1645,1642.04,1643.7,6355,0
GOOG.US,5,20200828,174000,1643.11,1644.78,1641.87,1644.53,4150,0
GOOG.US,5,20200828,174500,1644.94,1645.08,1642.45,1644.02,3891,0
GOOG.US,5,20200828,175000,1645.02,1645.73,1644.47,1645.13,3155,0
GOOG.US,5,20200828,175500,1645.88,1647.17,1644.02,1644.02,5997,0
GOOG.US,5,20200828,180000,1643.85,1644.63,1643.16,1643.86,2225,0
GOOG.US,5,20200828,180500,1644.22,1645.34,1643.68,1644.82,2792,0
GOOG.US,5,20200828,181000,1644.77,1644.78,1642.97,1643.32,2986,0
GOOG.US,5,20200828,181500,1643.78,1644.87,1642.36,1642.36,2986,0
GOOG.US,5,20200828,182000,1642.17,1643.48,1641.95,1642.56,2506,0
GOOG.US,5,20200828,182500,1642.31,1642.9,1641.49,1641.49,4339,0
GOOG.US,5,20200828,183000,1641,1642.47,1640.98,1641.33,8449,0
GOOG.US,5,20200828,183500,1641.45,1642.24,1640,1640.19,4374,0
GOOG.US,5,20200828,184000,1640.28,1642.06,1639.95,1641.94,5723,0
GOOG.US,5,20200828,184500,1641.99,1643.33,1640.86,1643.21,6004,0
GOOG.US,5,20200828,185000,1643.49,1643.49,1641.59,1642.43,5210,0
GOOG.US,5,20200828,185500,1642,1644.31,1642,1642.59,4714,0
GOOG.US,5,20200828,190000,1642.26,1643.93,1642.26,1643.46,3500,0
GOOG.US,5,20200828,190500,1643.7,1644.22,1640.3,1641.79,6776,0
GOOG.US,5,20200828,191000,1642,1642,1638.46,1639.52,8147,0
GOOG.US,5,20200828,191500,1638.11,1640.52,1637.81,1639.15,4853,0
GOOG.US,5,20200828,192000,1638.75,1639.42,1637.4,1637.4,4734,0
GOOG.US,5,20200828,192500,1637.79,1638.75,1636.5,1637,4537,0
GOOG.US,5,20200828,193000,1637.16,1638.81,1636.51,1637.52,6649,0
GOOG.US,5,20200828,193500,1637.99,1640.43,1637.99,1640.23,8049,0
GOOG.US,5,20200828,194000,1640.11,1641.49,1640.07,1640.78,4835,0
GOOG.US,5,20200828,194500,1640.61,1641.18,1639.52,1639.93,5247,0
GOOG.US,5,20200828,195000,1640.18,1642.6,1640.18,1642.6,5558,0
GOOG.US,5,20200828,195500,1643,1643.24,1640.28,1640.84,3509,0
GOOG.US,5,20200828,200000,1641.47,1642.42,1640.48,1641,4454,0
GOOG.US,5,20200828,200500,1640.04,1642.08,1638.98,1641.88,5931,0
GOOG.US,5,20200828,201000,1642.05,1642.87,1640.74,1641.81,5514,0
GOOG.US,5,20200828,201500,1641.52,1642.26,1641,1641.3,5130,0
GOOG.US,5,20200828,202000,1640.84,1641.98,1640.57,1640.57,5400,0
GOOG.US,5,20200828,202500,1640.4,1642.01,1640,1641,5100,0
GOOG.US,5,20200828,203000,1641.11,1641.8,1640,1640.06,3859,0
GOOG.US,5,20200828,203500,1640.46,1641.7,1640.3,1641.48,4000,0
GOOG.US,5,20200828,204000,1641.48,1642.99,1641.48,1642.44,2761,0
GOOG.US,5,20200828,204500,1642.6,1642.8,1640.69,1642.4,6588,0
GOOG.US,5,20200828,205000,1642.45,1642.84,1640.07,1640.07,5500,0
GOOG.US,5,20200828,205500,1640.71,1641.02,1639.1,1640.09,2935,0
GOOG.US,5,20200828,210000,1640.43,1641.99,1639.74,1641.3,5659,0
GOOG.US,5,20200828,210500,1641.06,1643.06,1640.9,1643.06,5833,0
GOOG.US,5,20200828,211000,1642.31,1643.64,1641.98,1643.13,7801,0
GOOG.US,5,20200828,211500,1642.85,1643.51,1642.02,1643.17,4970,0
GOOG.US,5,20200828,212000,1643.19,1644.23,1643,1643.64,8390,0
GOOG.US,5,20200828,212500,1643.96,1644.71,1642.97,1643.01,4639,0
GOOG.US,5,20200828,213000,1643.57,1645.02,1643.57,1645.02,5792,0
GOOG.US,5,20200828,213500,1645.47,1646.11,1645.07,1645.98,12302,0
GOOG.US,5,20200828,214000,1645.55,1645.88,1644.99,1644.99,8251,0
GOOG.US,5,20200828,214500,1645.29,1646.66,1643.23,1644.06,9818,0
GOOG.US,5,20200828,215000,1642.74,1645.07,1641.52,1643.48,18178,0
GOOG.US,5,20200828,215500,1642.77,1644.91,1642.01,1644.41,106277,0
GOOG.US,5,20200831,153000,1647.89,1647.89,1639.35,1640.04,32054,0
GOOG.US,5,20200831,153500,1640.2,1642.71,1639.53,1642.38,8663,0
GOOG.US,5,20200831,154000,1642.77,1646.78,1642.77,1646.43,6126,0
GOOG.US,5,20200831,154500,1646.25,1647.96,1644.53,1646.14,7250,0
GOOG.US,5,20200831,155000,1647.25,1647.4,1641.08,1641.98,4302,0
GOOG.US,5,20200831,155500,1641.35,1643.76,1640.09,1643.24,6269,0
GOOG.US,5,20200831,160000,1643.62,1646.1,1643.62,1645.52,6067,0
GOOG.US,5,20200831,160500,1645.17,1645.62,1643.19,1645.04,2400,0
GOOG.US,5,20200831,161000,1645.41,1646.19,1642.2,1642.79,5672,0
GOOG.US,5,20200831,161500,1641.95,1643.54,1640,1642.05,6040,0
GOOG.US,5,20200831,162000,1642.09,1644.17,1641,1641,6555,0
GOOG.US,5,20200831,162500,1640.04,1640.46,1637.08,1637.08,7319,0
GOOG.US,5,20200831,163000,1637.89,1645.31,1637.89,1644.83,6777,0
GOOG.US,5,20200831,163500,1644.6,1644.6,1642.1,1642.13,3355,0
GOOG.US,5,20200831,164000,1642.94,1643.5,1639.3,1640.61,6129,0
GOOG.US,5,20200831,164500,1641.36,1642.32,1639.81,1642.22,3853,0
GOOG.US,5,20200831,165000,1642.39,1642.69,1640.63,1640.89,5974,0
GOOG.US,5,20200831,165500,1641.12,1642.99,1641.08,1642.56,2810,0
GOOG.US,5,20200831,170000,1644,1644,1641.07,1641.11,3935,0
GOOG.US,5,20200831,170500,1640.56,1640.87,1638.31,1638.35,6816,0
GOOG.US,5,20200831,171000,1638.45,1638.97,1636.41,1636.78,9633,0
GOOG.US,5,20200831,171500,1637.2,1639.33,1636.9,1637.19,4427,0
GOOG.US,5,20200831,172000,1636.88,1636.88,1632.18,1635.58,10271,0
GOOG.US,5,20200831,172500,1634.33,1634.81,1631.72,1634.59,10488,0
GOOG.US,5,20200831,173000,1634.41,1634.48,1630.31,1631.74,10149,0
GOOG.US,5,20200831,173500,1632.21,1634.93,1631.23,1634.47,4114,0
GOOG.US,5,20200831,174000,1634.2,1636.55,1634.2,1636.55,3576,0
GOOG.US,5,20200831,174500,1636.64,1638.79,1634.98,1635,7060,0
GOOG.US,5,20200831,175000,1635.09,1637.15,1634.99,1636.21,4427,0
